source_paper,star_name,cluster_name,source_id,ra,dec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,parallax,parallax_error,bp_rp_0,ruwe,phot_g_mean_mag,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
MOCAdb,Gaia DR2 508013718238102656,,508013718238102656,29.6326736,60.4749623,0.9705659747123718,0.3981,0.0795999999999999,0.0795999999999999,2.5913167035956746,0.0852,1.9637606,1.4764608,16.809872,01583180+6028300,13.168,0.027,0.0482988444643453,0.0061040568312349,13.119701155535656,5.206170985092344,0.5708178760494927,0.0177323594848409,0.017929182800208,52.23123318994986,0.0185820995491855,3.4213213418660144
MOCAdb,Gaia DR3 3426281160765790208,,3426281160765790208,92.136892,24.359997,1.63924,0.95,0.67,3.5,1.2286221354833238,0.1811,1.9094182,0.99790895,18.503366,06083285+2421359,14.922,0.093,0.0415938078280807,0.009059676663581,14.88040619217192,5.194996559880806,0.5719320013279787,0.0606036117881884,0.0512196098925624,51.90208875053429,0.0315833146499932,3.386146815216672
MOCAdb,Gaia DR3 3409500448661745792,,3409500448661745792,71.1386462,18.6703027,0.5745235851419193,0.389,0.0792940126876629,0.0995956558773063,1.9872085169588256,0.1668,1.9123766,1.0002999,18.01991,04443327+1840131,14.128,0.057,0.0911418371183634,0.0049861282210097,14.036858162881638,5.499420003556164,0.5249443460212115,0.0346770874362742,0.0325341225708954,65.16210031134102,0.0088168365107459,4.773195674734856
MOCAdb,Gaia DR2 5809296318461542400,,5809296318461542400,249.8731715,-68.1542814,9.550970077514648,0.1023,0.0205,0.0205,4.0773128784853085,0.0307,1.8233613,1.0096568,15.6961975,16392959-6809152,12.446,0.023,0.0108992979078297,0.0005767838813902,12.43510070209217,5.506513213490619,0.5243518450360876,0.0127876501533459,0.0129917551406615,65.2643067312749,0.1463429331570266,4.780601937048906
MOCAdb,Gaia DR2 2929961135257620608,,2929961135257620608,108.4760777,-20.8750488,3.0630099773406982,0.0301999999999999,0.0027,0.0027,5.241403959794875,0.0338,2.1810856,0.99031055,15.954874,07135425-2052301,12.436,0.024,0.0049361959462452,0.0002753407179155,12.431063804053757,6.049697464248688,0.4357740021246771,0.0105777298207528,0.0107241189749947,80.54398463349321,0.03802903458624,5.887824973441536
MOCAdb,Gaia DR2 3340855571214473600,,3340855571214473600,82.3391759,11.8585608,0.4207479953765869,0.695,0.067,0.085,14.108136843368968,0.0411,,1.0757953,15.681358,05292137+1151309,11.69,0.022,0.0016473572297042,8.448232462723484e-05,11.688352642770296,7.445263803798703,0.2327158462082272,0.005686677320318,0.0057666801733807,209.60987806283785,0.0020072908741946,40.46730248819904
MOCAdb,Gaia DR3 5615583874543800320,,5615583874543800320,116.17852,-23.524439,0.428299742636404,0.6166,0.246638,0.246638,1.091390018939144,0.1046,1.5276768,1.0173143,18.042366,07444284-2331279,15.039,0.134,0.0048641537797313,0.0002627577134174,15.034135846220268,5.1848873029116,0.5732054253102903,0.0508208572460832,0.0455686391026934,51.5258829226171,0.0083123222416127,3.345943000917978
MOCAdb,Gaia DR2 3451199431444876544,,3451199431444876544,87.899194,32.744087,2.6263,0.182,0.082,0.16,2.162756632339532,0.089,,1.0471951,17.005398,05513580+3244387,13.669,0.043,0.0276759207235853,0.0015681319638114,13.641324079276416,5.354541605117644,0.5479475956865938,0.0192061442287221,0.0194470937762974,58.98776744573202,0.0445227902957365,4.143368764751825
MOCAdb,Gaia DR2 181579711060747264,,181579711060747264,76.6268949,32.5832599,2.230540037155152,0.25,0.1,0.32,12.277599781890125,0.0266,2.4476562,1.1051829,14.622305,05063042+3235006,10.809,0.024,0.0013500161474589,6.923392974411028e-05,10.80764998385254,6.2627902889845455,0.4008925719120311,0.0096469124604908,0.009764258896291,112.87123559388974,0.0197618111064241,8.335166131978262
MOCAdb,Gaia DR3 2927000150442483840,,2927000150442483840,101.8400318,-20.753493,0.3482242828886557,0.1778,0.0711312,0.0711312,1.4760588675768842,0.1159,2.117489,0.9954821,17.952694,06472161-2045125,14.399,0.08,0.0058012209022497,0.0003023335885264,14.39319877909775,5.235672800206986,0.5658662366485244,0.0324546170526027,0.0311827256522493,53.69408894440736,0.006485337394386,3.5776516715251576
MOCAdb,V395 Tau,,64073597730589952,58.1436936,22.5019809,1.7556699514389038,0.1274,0.01,0.0063,6.975558093691786,0.0296,2.076654,1.059469,14.958157,03523446+2230078,11.39,0.018,0.0165173000603323,0.0008756681284776,11.373482699939668,5.604601381166328,0.5086884180229703,0.0119905544088813,0.0121050250727519,67.96624789103764,0.025831497337525,4.976394774712872
MOCAdb,2MASS J03263705-3850158,,4853515084038073344,51.6546369,-38.8377573,1.6094,0.0337,0.0019,0.002,12.42931625388588,0.0129,2.3865387,1.1640928,13.710497,03263705-3850158,10.018,0.019,0.0015149533530985,7.769002109215143e-05,10.016485046646904,5.49689957436914,0.5258995190803166,0.0123821314022212,0.0126038067243884,64.99733295864539,0.0247610159792861,4.761256011496043
MOCAdb,Gaia DR3 3051567185702303488,,3051567185702303488,105.8322475,-8.3477137,0.23,0.1445,0.0451728791191983,0.0657170063406701,1.062041757201745,0.1747,2.186363,1.037672,18.400105,07031973-0820517,14.666,0.103,0.0393177737549699,0.0180455260716094,14.62668222624503,4.553831654337682,0.6650160002913557,0.1059977769650643,0.0848333467567492,37.2570079715304,0.006173335233354,1.8405519970448212
MOCAdb,Gaia DR3 607994986306236928,,607994986306236928,132.3803031,12.2239082,26.9,4.168699999999999,0.401656438893842,0.4444825682676973,0.9103065645742816,0.1986,2.035083,1.0182453,18.611517,08493127+1213263,15.292,0.117,0.007750688876774,0.0004058904129297,15.284249311123226,5.003526819109547,0.6000394010370221,0.0751676846455038,0.0612490485671175,43.60614995581098,0.6168854628821752,2.499600360910204
MOCAdb,Gaia DR3 4436995684026995456,,4436995684026995456,245.3838072,4.7963463,0.6417148331782527,0.105,0.051,0.2,8.322411366476215,0.0473,2.5407171,1.0443952,16.04481,16213214+0447471,12.125,0.025,0.0040342641980193,0.000211126047021,12.12096573580198,6.737555299064901,0.3265461265472801,0.0082287916652805,0.0083206514987282,205.12398658998103,0.0031284241489561,36.51303082745952
MOCAdb,Gaia DR3 5991151006264793600,,5991151006264793600,241.8652984,-44.963825,0.6132228234832082,0.167,0.069,0.19,1.7683215046464278,0.1506,1.8953159,0.9730835,18.155182,16072766-4457499,14.683,0.081,0.0374598793973909,0.0022066872913492,14.64554012060261,5.825949846088619,0.4722495453009551,0.0373048831710141,0.0350595869330445,74.25195343558525,0.0082586759689115,5.431880683738061
MOCAdb,Gaia DR3 212855388032764032,,212855388032764032,78.468177,47.464321,3.7733513118994737,0.1905,0.0762184,0.0762184,1.8939228320461827,0.0847,1.8563504,1.012316,17.300402,05135236+4727515,13.995,0.051,0.0170985479706627,0.0009542197934605,13.977901452029336,5.4038207759311785,0.5402212076083983,0.0203519758908852,0.020418558690053,61.27036323797605,0.0615852610052866,4.387301874077711
MOCAdb,Gaia DR3 2990032746873614464,,2990032746873614464,79.9213363,-10.6381715,0.5172174488080852,3.8,1.2,4.1,0.8902448322851252,0.142,1.6962765,1.0466447,18.23574,05194113-1038171,14.907,0.124,0.0184929779495199,0.0009602177808181,14.88850702205048,4.696780515642745,0.6444287714184207,0.0539699543328254,0.0490106254064354,39.26867433568575,0.0131712480127718,2.0493653184703047
MOCAdb,Gaia DR2 1922264397749513856,,1922264397749513856,354.6813602,41.5106806,3.535330057144165,0.0851,0.0118,0.0118,2.6009293694517,0.113,2.2363315,0.9839109,17.948011,23384353+4130383,14.39,0.078,0.0233512304372505,0.0013162972303807,14.366648769562753,6.484415278610866,0.3650785999653052,0.0217888191522127,0.0221606330807372,154.83429222028104,0.0228329913641771,17.429823367182586
MOCAdb,Gaia DR2 5588237822065034624,,5588237822065034624,113.4386953,-35.4153514,0.8,0.0363,0.00726,0.00726,5.435591078816934,0.0359,2.3854454,1.0109054,16.165764,07334530-3524554,12.391,0.019,0.0015992969172086,8.278429600864145e-05,12.389400703082792,6.085269947038954,0.4299390607777841,0.0102103403159289,0.0103469195528694,81.60559497879319,0.0098032493998468,5.9649726405328165
MOCAdb,EPIC 203009876,,6042447312446886784,242.282344583352,-27.5729323150675,1.1937,0.0259,0.0015,0.0015,9.341830019436172,0.0438,2.6112719,1.1045396,15.492757,16090778-2734220,11.423,0.021,0.0033781243148431,0.0001859535410363,11.419621875685158,6.287091708452985,0.3969683339815795,0.0095133231888546,0.0096088142809844,117.0952853022278,0.0101942618519525,8.655383947103108
MOCAdb,2MASS J04061386-2149364,,5090402562139979392,61.5580394,-21.8271046,1.3829,0.133,0.01,0.015,21.44258987256205,0.0209,,1.1497608,14.327941,04061386-2149364,10.476,0.023,0.0,0.0,10.476,7.137196473124929,0.2704984337092011,0.0066246821732244,0.0066881216394034,226.5459229101494,0.0061042811198525,45.6293485055196
MOCAdb,Gaia DR2 6432671204690088064,,6432671204690088064,271.7168745,-69.1797211,2.0122599601745605,0.2188,0.0453,0.0453,3.320772021757084,0.0629,2.2086685,1.013033,17.02158,18065203-6910468,13.387,0.043,0.0119786420096053,0.0006252492124805,13.375021357990397,6.00592966050489,0.4428822163911178,0.0133689384101657,0.0135956283663383,79.31781767253219,0.0253695830170502,5.798972295111027
MOCAdb,Gaia DR3 1784519019833792768,,1784519019833792768,322.159103,17.735218,3.031017567266617,0.128,0.061,0.13,3.752304317401803,0.0855,2.3308485,1.067927,17.351994,21283818+1744067,13.671,0.042,0.0084590969846786,0.0004377964736205,13.66254090301532,6.563456449168669,0.3529677420206913,0.0126190967117762,0.0127356852898344,170.6404756952452,0.0177625944543184,23.4277257642526
MOCAdb,Gaia DR3 5992867550034650240,,5992867550034650240,246.5625449,-41.5026364,0.7016785654502412,0.1995,0.0798105,0.0798105,1.6048862316705248,0.0845,1.2453442,1.0242467,17.388203,16261501-4130095,13.628,0.045,0.1090593628106319,0.0065649146157848,13.518940637189369,4.607715526300325,0.657946133743752,0.0221244348952199,0.0224141577486887,37.94783493132481,0.0184906086663465,1.91226064345623
MOCAdb,2MASS J03521318+2611456,,67376633739588352,58.0550278,26.1958173,1.038409948348999,0.1274,0.01,0.0063,7.886466684738685,0.0371,2.1356096,0.9956856,14.856225,03521318+2611456,11.324,0.018,0.0025278665061321,0.0001681478412643,11.321472133493868,5.818125345807438,0.4739283195215719,0.0111727787096257,0.0112700191801133,73.96236488252885,0.014039707221345,5.410896005980351
MOCAdb,Gaia DR3 3037737013052650752,,3037737013052650752,121.0498812,-11.3632305,0.4352422421882803,0.123,0.0492108,0.0492108,1.9656261998096027,0.3382,,0.9673425,19.41636,08041194-1121479,15.455,0.208,0.0085330576124772,0.00050830139994,15.446466942387524,6.6956933861306265,0.331419878484388,0.0804184949221779,0.0777304817291985,198.76313109306315,0.0021897534004155,34.09930518060685
MOCAdb,Gaia DR2 64589062523316736,,64589062523316736,53.9345188,22.4526201,1.88585,0.1274,0.01,0.0063,7.152749681642172,0.0445,2.313379,1.0524058,15.706452,03354425+2227100,12.023,0.021,0.0090205982822622,0.0005989711079103,12.013979401717735,6.300775530821909,0.394713109111644,0.0094438564543621,0.0095921932180251,119.52280935222636,0.0157781599196059,8.839410296489847
MOCAdb,Gaia DR3 5993082878190950656,,5993082878190950656,246.162494,-41.024757,6.355650032046359,0.1995,0.0798105,0.0798105,1.4951920453185212,0.1393,1.8206396,1.0111578,18.249464,16243899-4101291,14.314,0.071,0.1469022965264012,0.0095545549685132,14.1670977034736,5.03083994192739,0.5966917799270572,0.0371523043845749,0.0345023121341405,44.5873427301208,0.1425438172109957,2.604445233731478
MOCAdb,Gaia DR2 5814791368338600448,,5814791368338600448,256.5789077,-67.2160237,0.4600659906864166,0.2818,0.056,0.056,5.78362957290812,0.0685,2.4878633,0.98931086,17.26751,17061894-6712573,13.406,0.035,0.0055816458151892,0.0002957836458169,13.400418354184811,7.229676446654279,0.2586056124536681,0.0076833533934652,0.0078677635001372,221.2149657823568,0.0020797236256567,44.00449180148241
MOCAdb,V* V886 Sco,,6048521530075334144,245.9967458,-25.9839269,3.738,0.0259,0.0015,0.0015,8.229175634358711,0.0294,2.3287485,1.1495519,14.508434,16235923-2559015,10.793,0.023,0.0055311566589573,0.0002982861908745,10.787468843341042,5.379149560991051,0.5444689802357906,0.0132010648233362,0.0133294268885995,60.01544983891216,0.0622839620469927,4.253193623984326
MOCAdb,2MASS J04235771-4308589,,4839371237040134528,65.9906909,-43.1498726,2.7048,0.133,0.01,0.015,25.374276490562337,0.0153,,1.1521747,12.367697,04235771-4308589,8.888,0.021,0.0,0.0,8.888,5.909287563261636,0.4589423963089515,0.0107692468687085,0.0109013520015158,76.54743663670587,0.0353349520093923,5.598220046138105
MOCAdb,Gaia DR2 391673533903821568,,391673533903821568,8.2202181,49.7637627,5.095600128173828,0.2512,0.081,0.081,2.135543933800617,0.0774,1.9099135,1.0441577,17.173635,00325284+4945495,13.837,0.042,0.0125952749431461,0.0006487819025574,13.824404725056851,5.500050233122327,0.5250217337857414,0.0187029120690372,0.0189208875153877,65.14875092195963,0.0782148553281972,4.772228327678233
MOCAdb,Cl* Melotte 22 DH 487,,65003612767943040,56.7598395,23.5431783,2.5738,0.1274,0.01,0.0063,7.582012654647615,0.1197,3.0669284,0.94226295,17.898127,03470233+2332362,13.289,0.038,0.0044899626131588,0.0042757091315676,13.28451003738684,7.689217944351096,0.2063830472920619,0.0074713783056198,0.0076613094892549,207.54572637301948,0.0124011226103212,36.06448150742112
MOCAdb,2MASS J08394730-6954236,,5223338912419663360,129.9467891,-69.9064029,1.1365,0.0337,0.0019,0.002,13.173647328051793,0.0227,,1.0745589,15.295174,08394730-6954236,11.322,0.023,0.0012605786584023,6.464573878604258e-05,11.320739421341598,6.926081176370804,0.2991824897984785,0.0072997611230815,0.0073971240802743,239.403551052168,0.0047472144627977,49.54830766871712
MOCAdb,Gaia DR3 951470770873032448,,951470770873032448,102.4077316,41.0546502,5.86,0.631,0.0112316998134464,0.0114352453653266,1.7359692425669897,0.2753,,1.0293334,19.21168,06493783+4103176,15.583,0.193,0.0173456113688049,0.001232395767541,15.565654388631197,6.61697167340029,0.3434204301801774,0.0611214000449507,0.0604156497268607,183.10091106109596,0.0320042099519902,28.156031953267124
MOCAdb,Gaia DR3 3022915080914248320,,3022915080914248320,88.6170787,-4.4844979,2.240065307913223,0.115,0.048,0.14,13.441907149836611,0.0191,2.1018329,1.1631538,13.689203,05542807-0429037,10.286,0.024,0.0011148289355047,5.71708188424602e-05,10.284885171064497,5.934174743472651,0.4548366960095822,0.0108253363129164,0.0109827384514153,77.25566993834707,0.0289954809750647,5.649541299880222
MOCAdb,Gaia DR3 5993072467192510976,,5993072467192510976,246.7472917,-40.9674676,0.4340824916875499,0.1995,0.0798105,0.0798105,1.5763425283344152,0.1337,1.563571,1.0320237,17.572617,16265936-4058027,13.85,0.053,0.126285390069977,0.0082997462231525,13.723714609930022,4.682475893881616,0.6471502190358923,0.030150542416062,0.0293053565661429,39.00275002563567,0.0111295355174247,2.021762064064521
MOCAdb,[SLS2012] PYC J00411+5523,,418384828876853504,10.2971629,55.3992075,0.6734,0.133,0.01,0.015,17.473340480751595,0.0204,,1.1117672,14.34233,00411116+5523581,10.582,0.02,0.0,0.0,10.582,6.799388702535598,0.3174036221570739,0.0075467529813106,0.0076514327837721,217.0560976322489,0.0031024237851217,41.04085612670914
MOCAdb,Gaia DR3 356678655770677760,,356678655770677760,30.160957,48.1533881,1.4764734600438914,0.0813,0.0163,0.0163,4.433517737709264,0.0886,,0.9769675,17.171879,02003860+4809125,13.314,0.035,0.0112230028547799,0.0011052509058568,13.30277699714522,6.546026637278555,0.3556510622361555,0.011142231024745,0.0113340190538308,167.13840739903748,0.0088338370756331,22.09881142754396
MOCAdb,Gaia DR2 464879052443189888,,464879052443189888,42.2445454,60.7781541,0.9459419846534728,0.041,0.02,0.032,5.845068677675689,0.025,2.0908196,1.0625811,15.057811,02485863+6046416,11.515,0.024,0.0122515266485372,0.0006316540678026,11.502748473351463,5.354550571536837,0.5483067991451713,0.0133298403262686,0.0134726695076999,58.88164848111225,0.0160651409913719,4.132028198416734
MOCAdb,Gaia DR2 66839591028151552,,66839591028151552,56.7542219,24.982485,0.3484,0.1274,0.01,0.0063,6.141568159980838,0.0814,2.5400476,1.1518043,16.414059,03470099+2458574,12.285,0.02,0.0182526045802272,0.0009369250247372,12.266747395419772,6.2237133672715,0.40721936309942,0.0107142261880827,0.0108476747659893,106.06107755978437,0.0032848996824835,7.81889997108733
MOCAdb,Gaia DR3 3426284738476728064,,3426284738476728064,92.1618798848666,24.504750090203267,10.25,0.1549,0.0758773812529767,0.1487347109276713,1.3468731315774491,0.1096,1.6705183,0.9774756,17.73218,06083886+2430168,14.189,0.053,0.0397132481316097,0.0057528144188408,14.14928675186839,4.830412886541485,0.6258901117253742,0.0290593226782012,0.0280948866604177,41.080166225692,0.2495121354594114,2.2374002953569185
MOCAdb,Gaia DR2 417739518624757632,,417739518624757632,10.3442778,53.4311348,0.6173790097236633,0.414,0.023,0.023,13.31623022259422,0.0149,2.094123,1.0497452,13.319011,00412266+5325527,10.061,0.016,0.0012028513267708,6.168546335356788e-05,10.05979714867323,5.687697037163922,0.4952792971902711,0.0115006334709898,0.0115822804279127,70.27932123467824,0.0087846467335974,5.144008785121611
MOCAdb,Gaia DR2 6020759922324825088,,6020759922324825088,250.4211578,-35.4227067,1.4057400226593018,0.166,0.042,0.042,7.687512676801946,0.0221,1.9501213,1.0461138,14.392278,16414109-3525210,11.068,0.027,0.0013497015808649,6.981635507758283e-05,11.066650298419134,5.508697090041911,0.5239660331687686,0.0127224234625853,0.0129389686364149,65.33085927838744,0.0215172437372845,4.785424585390393
MOCAdb,Gaia DR3 4168923406170472064,,4168923406170472064,266.37307,-6.698164,1.05513948139057,0.125,0.025,0.025,4.443499497013867,0.1251,2.3976724,1.0076253,17.712677,17452953-0641533,13.523,0.048,0.0577164778267278,0.0038286528510834,13.465283522173271,6.718508095461207,0.3292655874334656,0.0142141041310072,0.0143754500996701,201.57475020089817,0.0052344823959299,35.16621782357615
MOCAdb,Gaia DR3 604960609092130688,,604960609092130688,132.5368336,11.7892914,52.5,4.168699999999999,0.401656438893842,0.4444825682676973,1.5107499359463714,0.2964,,1.0253865,19.372631,08500885+1147211,15.853,0.22,0.0071188681859918,0.0018558931746466,15.845881131814007,6.579557766981786,0.3490192808237171,0.0875494323495376,0.0827239267009805,175.79371111494618,0.2986454957178294,25.383201172054083
MOCAdb,Gaia DR2 1936712422918037376,,1936712422918037376,350.056261319261,43.0593314276119,0.4636609852313995,0.23,0.14,0.27,2.251891504698176,0.0988,2.1552203,1.020817,17.760798,23201350+4303336,14.026,0.061,0.03202616971624,0.0016449130529311,13.99397383028376,5.77089192822287,0.481319220608223,0.0203454586477013,0.0204240108419015,72.68743444508154,0.006378832720829,5.318509742397213
MOCAdb,Gaia DR3 354941148223037056,,354941148223037056,33.0913947,47.4436781,1.2746242645569776,0.0813,0.0163,0.0163,4.504266664368649,0.0903,2.4786162,0.95302963,17.211906,02122191+4726375,13.298,0.032,0.0099374516087358,0.0007899627643134,13.288062548391265,6.581328488497899,0.350179707721119,0.0107640339961071,0.0110488969605022,174.27920896047448,0.0073136908995613,24.808499751115782
MOCAdb,Gaia DR2 2925819584189684224,,2925819584189684224,103.3204205,-22.2419578,1.3085299730300903,0.2818,0.0844,0.0844,2.352032198121101,0.104,2.2881405,0.9914322,17.972763,06531692-2214306,14.346,0.08,0.0065615614566394,0.0003369387823196,14.33943843854336,6.251071037504669,0.4025459163103762,0.0220134955969922,0.0221578113057989,111.0915756835111,0.011778840699478,8.200253229073304
MOCAdb,Gaia DR3 5825748688930826752,,5825748688930826752,234.533693,-64.822815,0.7958141862255509,0.212,0.084,0.19,1.0910977436146547,0.1085,1.6411271,0.9495266,17.894833,15380808-6449221,14.517,0.112,0.0262707282741515,0.0018717971991714,14.490729271725847,4.630120497774131,0.6541549111511186,0.0433988908675521,0.0413933513339922,38.31829153894785,0.0207685195311137,1.9507144726100836
MOCAdb,Gaia DR2 5587131541569120512,,5587131541569120512,114.7548303,-36.6364282,1.09,0.1,0.045,0.069,5.123442601031528,0.0159,,0.96502006,14.500827,07390118-3638113,11.336,0.023,0.001723371043357,8.856243241862841e-05,11.334276628956644,4.898173415848076,0.6166768167885909,0.0151207150027853,0.0152222823572392,41.98043675951483,0.0259644749825751,2.330849429715721
MOCAdb,Gaia DR2 5926878671742325248,,5926878671742325248,252.4000182,-59.5993489,0.5398949980735779,0.1023,0.0205,0.0205,3.3239032417562173,0.1459,2.5366576,1.0372602,18.280788,16493601-5935573,14.091,0.078,0.015581029284674,0.0008072071650087,14.075418970715326,6.682738190903093,0.3345315008656118,0.0214301294226506,0.0218269063166552,194.70207493276837,0.0027729288363259,32.55827419630573
MOCAdb,Gaia DR3 353873934750054912,,353873934750054912,35.091341,46.664726,0.4365466488011538,0.0813,0.0163,0.0163,4.405159743299507,0.1047,2.6032777,1.0288737,17.636585,02202189+4639533,13.613,0.032,0.0093754104494524,0.0009229127204968,13.603624589550549,6.832862192694952,0.3124227419120661,0.0105748366727987,0.010828848002648,223.55676896201467,0.0019527328598819,43.50763706804924
MOCAdb,Gaia DR2 4517966224270709760,,4517966224270709760,285.010872318174,19.1221315118834,0.3254680037498474,0.1072,0.0222,0.0222,2.8026505450534547,0.1199,2.2049515,1.081563,17.885153,19000262+1907196,13.888,0.052,0.0225338196132796,0.001454357546194,13.86546618038672,6.164160868437463,0.4167838174375945,0.0196090389833437,0.0197320872659103,95.76589891017326,0.0033985793215926,7.038440497092287
MOCAdb,2MASS J04494464-5741192,,4774590352689683328,72.4362248,-57.6886305,0.5646,0.133,0.01,0.015,16.31063585297264,0.0251,,1.0858622,15.390175,04494464-5741192,11.323,0.021,0.0,0.0,11.323,7.391115036942066,0.2390141236357479,0.0057728364576345,0.0058101167196151,212.433080919724,0.0026577781462076,41.327804641734055
MOCAdb,WISE J042726.28-245527.4,,4896131604975984000,66.8596553,-24.9243259,0.4898,0.0337,0.0019,0.002,17.345482333112688,0.0251,,1.1168951,14.925031,04272624-2455272,10.768,0.024,0.0,0.0,10.768,6.969793028913596,0.2930755480931651,0.0072317335589928,0.007327275994831,236.6661144327613,0.0020695822939162,48.71394675822869
MOCAdb,Gaia eDR3 63250162302240384,,63250162302240384,57.0476319,20.7783517,0.6299,0.1274,0.01,0.0063,6.812429779554028,0.1658,,2.9685612,16.384956,03481141+2046426,12.242,0.02,0.0172537987011567,0.0012289101433952,12.224746201298844,6.411194936274541,0.3768985160277596,0.0122808433506033,0.0124430042902748,139.4078242692702,0.00451839775351,11.57600993725204
MOCAdb,Gaia DR3 5308688777424569600,,5308688777424569600,144.136515,-55.449875,1.2108018767287945,0.047,0.011571,0.027262,2.43425447058035,0.0671,2.2559752,0.992419,17.37491,09363276-5526595,13.803,0.071,0.0079722107777177,0.0004099414822202,13.795027789222283,5.757166154562386,0.4836769507698609,0.0186335019033373,0.0188400975977106,72.280725992199,0.0167513795705299,5.289038115376738
MOCAdb,Gaia DR3 3426276419121661824,,3426276419121661824,91.8256807,24.2527312,5.344,0.95,0.67,3.5,1.069506827328992,0.1313,1.8956404,1.0387957,17.967829,06071816+2415100,14.69,0.077,0.0473581951945936,0.0045776054473554,14.642641804805406,4.735931581025593,0.6393243040166232,0.0425045323487557,0.0394992929724491,39.76745372180425,0.1343812464681368,2.101139202117108
MOCAdb,Gaia DR2 3057351750738110848,,3057351750738110848,113.796714,-4.0187271,2.505709886550904,0.1072,0.0345,0.0345,1.9057391697488983,0.0698,1.885993,0.9634739,17.066969,07351121-0401075,13.823,0.055,0.0054938070620115,0.0002827469739641,13.817506192937987,5.250085008148606,0.5641767213190689,0.01848858163003,0.0187203875979522,54.193220044595066,0.0462365935164764,3.630992084069395
MOCAdb,Gaia DR2 249859692385393408,,249859692385393408,55.8183281,50.4948504,2.529,0.079,0.0023,0.0015,5.793807646652714,0.0216,1.7032067,1.002261,14.532114,03431637+5029418,11.082,0.021,0.0202775544508669,0.0010417994754099,11.061722445549131,4.891231585922837,0.6177191432168323,0.0151188363734464,0.01523004704453,41.8785865770981,0.0603888575691095,2.320277261657844
MOCAdb,Gaia DR3 857138175063486720,,857138175063486720,165.633408,57.378548,1.2531884832237876,0.25,0.1,0.24,4.027181495261455,0.0699,2.3650737,1.0033408,17.29658,11023201+5722427,13.574,0.035,0.0014122285874355,7.326850573999379e-05,13.572587771412564,6.622456892745511,0.3438613486999529,0.0103607936380533,0.0105941284391277,182.525457277974,0.0068658284817512,27.93766705634833
MOCAdb,Gaia DR3 241479107382795776,,241479107382795776,50.952237,44.591377,2.753469158085686,0.034,0.014,0.017,0.9826898849418004,0.1517,1.8956947,0.97856444,18.354403,03234853+4435289,14.723,0.108,0.0388953311680956,0.0023985130324655,14.684104668831903,4.548469728541306,0.6660250159618984,0.0517183929872265,0.0483841138146481,37.158412726008784,0.0741008282132141,1.8303176952436016
MOCAdb,Gaia DR3 3426269409736961664,,3426269409736961664,92.192759,24.347961,1.307,0.1549,0.0758773812529767,0.1487347109276713,1.300321625195506,0.2248,2.0867531,0.9127729,18.952084,06084626+2420526,15.236,0.115,0.039877368845425,0.0103529415539044,15.196122631154577,5.617548408180845,0.5056687128862241,0.0752060921655417,0.0622248941248608,68.48714702712635,0.0190838727664086,5.0141410889222
MOCAdb,UCAC2 13275495,,4805574899598831232,82.8811768,-43.384434,0.193,0.0337,0.0019,0.002,21.707631024221644,0.022,,1.3532076,14.070476,05313142-4323042,9.837,0.021,0.0,0.0,9.837,6.524550302529306,0.3590860339008179,0.008510412256617,0.0086184262154287,162.655340005195,0.0011865580311955,20.397641710619908
MOCAdb,Gaia eDR3 1920961334733860608,,1920961334733860608,358.2742442,39.8932282,12.724900245666504,0.1095999999999999,0.0429,0.0429,2.7066224774765644,0.0801,,1.0106174,17.114985,23530580+3953356,13.634,0.04,0.0267575549814098,0.0013801833013925,13.60724244501859,5.808290658339676,0.4753070827243973,0.0157147394461467,0.0159737473967808,73.72452823004146,0.1726006330750764,5.393661465945033
MOCAdb,2MASS J03464001+2346587,,65199222758514048,56.6668167,23.7827646,0.32562,0.1274,0.01,0.0063,7.423995688819728,0.0568,2.2740998,0.9855092,16.09085,03464001+2346587,12.033,0.023,0.0065952338912643,0.0015395991859038,12.026404766108737,6.393240761441341,0.3798644060549774,0.0094786511688871,0.0095756580623775,135.53696704749763,0.0024024441972785,10.107152901272444
MOCAdb,Gaia EDR3 560017010452668416,,560017010452668416,21.2857399,75.6758887,0.3523161475,0.55,0.1,0.1,24.987577426412702,0.0187,,1.0970757,14.416662,01250797+7540341,10.479,0.021,0.0,0.0,10.479,7.471963715152308,0.2296738207675326,0.005520102335356,0.005614246191964,208.2462901590465,0.0016918243644624,40.051685762364144
MOCAdb,Gaia DR2 509931781916755584,,509931781916755584,24.8093509,60.9377688,0.512470006942749,0.3981,0.0795999999999999,0.0795999999999999,2.4102539683964608,0.0722,2.0464468,1.0455892,17.299694,01391422+6056161,13.687,0.03,0.0330723028364303,0.0017510208741787,13.653927697163567,5.5851305831829166,0.5115607763531284,0.0160353830576485,0.0162722419263741,67.47076607908537,0.0075954377980837,4.940490295585896
MOCAdb,Gaia DR3 3426265080409840512,,3426265080409840512,92.267579,24.279758,0.419,0.1549,0.0758773812529767,0.1487347109276713,1.1767880401457258,0.1757,1.7257272,0.9308458,18.34014,06090421+2416471,14.768,0.081,0.0453241717328968,0.0092096819466469,14.722675828267104,4.926001561706533,0.6117904421873351,0.0654180601887903,0.0547170589276259,42.45790536340897,0.0098685980010945,2.3804112292427435
